start	
44649	각 클래스 엘리트 3.5 방어구
44650	각 클래스 엘리트 4 방어구
43642	칼버스의 특수 액세서리
44642	칼버스의 팔로 만들어진 특수 액세서리
//오후 6:11 2015-07-01
40288	어둠차원의 파편
40289	빛차원의 파편
40290	거울차원의 파편
41288	악마들이 소지하고있던 어둠차원의 파편
41289	대신관이 소지하고있던 빛차원의 파편
41290	설인들이 소지하고있던 거울차원의 파편
//오전 12:11 2015-07-03
200329	예~ 아~ 예~~ ♬
200330	때수건따윈 잠시 잊어~
200331	때수건 안팔아~
200332	으어 취한다!!
200333	맘껏 마시라구!!!
200334	이거 공짜로 먹어도 되는거에요?
200335	뭔가 수상한데.. 공짜라니..
200336	좀 약한 술은 없어요?
200337	취한모습 보이기 싫은데…
200338	정글에만 쳐박혀있다가 여기오니 정말 좋군!!
200339	정말 신나는군!! 하하!!!
200340	그런 복장으로는 입장하실 수 없습니다.
200341	거기 뒤에 당신도 마찬가지야. 그런 복장으로는 절대 들어갈 수 없어.
200342	에텔레인에 가본적이 없어서 누군지 잘 모르겠습니다.
200343	이보시오 아인씨. 안 덥소? 어서 수영복을 가지고 다시 오도록 하시오.
200344	나 에텔레인 경비대장이야. 자네 관등성명이 뭔가?
200345	어허.. 자네들 어디 소속인가?
200346	정말 멀리서 왔단 말이오. 그냥 좀 들여보내 주시오.
200347	우선 들여보내주면, 들어가서 연금술로 만들어내겠소.
//오후 3:06 2015-07-03 AC 합성펫 작업
90180	키메라 알케믹 13호
92180	키메라 알케믹 13호를 소환합니다.(소환시 옵션 부여, 친밀도 60%, 친밀도 100% 달성시 추가 옵션 부여)
//오후 2:18 2015-07-06
43703	투사의엘리트 진화 첨가제 (W-1 → W-2)
43704	투사의엘리트 진화 첨가제 (W-2 → W-3)
43705	유니크 진화 첨가제 (U-1 → U-1.5)
43706	유니크 진화 첨가제 (U-1.5 → U-2)
43707	유니크 진화 첨가제 (U-2 → U-2.5)
43708	엘리트 진화 첨가제 (E-1 → E-1.5)
43709	엘리트 진화 첨가제 (E-1.5 → E-2)
43710	엘리트 진화 첨가제 (E-2 → E-2.5)
43711	엘리트 진화 첨가제 (E-2.5 → E-3)
43712	엘리트 진화 첨가제 (E-3 → E-3.5)
43713	엘리트 진화 첨가제 (E-3.5 → E-4)
43714	엘리트 진화 첨가제 (E-4 → E-4.5)
3639	·
//오후 10:50 2015-07-08
10361	비치 아이템
//오후 8:41 2015-07-14
30230	[U-2] 볼칸의 양손도끼
30231	[U-2] 운베터의 양손검
30232	[U-2] 토렌스의 한손검
30233	[U-2] 메테오라의 창
30234	[U-2] 아우라의 한손 석궁
30235	[U-2] 카우시스의 에테르 웨폰
30236	[U-2] 이그니시온의 지팡이
30237	[U-2] 소르젠테의 오브
30238	[U-2] 시드의 대거
30239	[U-2] 시드의 채찍검
30240	[U-2] 헬라임의 건틀렛
30260	[U-2] 엘라임의 에테르사이드
30261	[U-2] 헤르모드의 에테르블래스터
30262	[U-2] 파르바티의 아크블레이드
42067	엘리트2 무기 제작
42068	엘리트2.5 무기 제작
42069	엘리트3 무기 제작
//오후 2:59 2015-07-17
10862	2주년 이벤트
10863	아래 나열된 2주년 이벤트 AC를 모두 달성합니다.
10864	2주년 이벤트 '기'
10865	2주년 이벤트 '적'
10866	2주년 이벤트 '세'
10867	2주년 이벤트 '계'
10868	2주년 이벤트 '생'
10869	2주년 이벤트 '일'
10870	2주년 이벤트 '축'
10871	2주년 이벤트 '하'
10872	몬스터를 사냥해서 2주년 이벤트 아이템을 모으세요!!
//오후 3:42 2015-07-20
48100	설날맞이 청양
48401	블루쉽(Lv2)
48402	블루쉽(Lv3)
48403	블루쉽(Lv4)
48404	블루쉽(Lv5)
48409	블루쉽(Lv6)
48410	블루쉽(Lv7)
50409	블루쉽 6단계를 소환합니다.(소환시 옵션 부여, 친밀도 60%, 친밀도 100% 달성시 추가 옵션 부여)
50410	블루쉽 7단계를 소환합니다.(소환시 옵션 부여, 친밀도 60%, 친밀도 100% 달성시 추가 옵션 부여)
48411	블루쉽 특별식
50411	블루쉽 특별식 아이템 설명
41632	썬글라스 <6시간>
41633	썬글라스 <12시간>
41634	썬글라스 <18시간>
41635	썬글라스 <24시간>
41636	썬크림 <6시간>
41637	썬크림 <12시간>
41639	썬크림 <18시간>
41640	썬크림 <24시간>
41641	튜브 <6시간>
41642	튜브 <12시간>
41643	튜브 <18시간>
41644	튜브 <24시간>
41692	청량음료 <6시간>
41693	청량음료 <12시간>
41694	청량음료 <18시간>
41695	청량음료 <24시간>
42632	6시간동안 비치 효과를 증가시켜주는 썬글라스가 들어있다.<우클릭으로 열기>
42633	12시간동안 비치 효과를 증가시켜주는 썬글라스가 들어있다.<우클릭으로 열기>
42634	18시간동안 비치 효과를 증가시켜주는 썬글라스가 들어있다.<우클릭으로 열기>
42635	24시간동안 비치 효과를 증가시켜주는 썬글라스가 들어있다.<우클릭으로 열기>
42636	6시간동안 비치 효과를 증가시켜주는 썬크림이 들어있다.<우클릭으로 열기>
42637	12시간동안 비치 효과를 증가시켜주는 썬크림이 들어있다.<우클릭으로 열기>
42639	18시간동안 비치 효과를 증가시켜주는 썬크림이 들어있다.<우클릭으로 열기>
42640	24시간동안 비치 효과를 증가시켜주는 썬크림이 들어있다.<우클릭으로 열기>
42641	6시간동안 비치 효과를 증가시켜주는 튜브가 들어있다.<우클릭으로 열기>
42642	12시간동안 비치 효과를 증가시켜주는 튜브가 들어있다.<우클릭으로 열기>
42643	18시간동안 비치 효과를 증가시켜주는 튜브가 들어있다.<우클릭으로 열기>
42644	24시간동안 비치 효과를 증가시켜주는 튜브가 들어있다.<우클릭으로 열기>
42692	6시간동안 비치 효과를 증가시켜주는 청량음료가 들어있다.<우클릭으로 열기>
42693	12시간동안 비치 효과를 증가시켜주는 청량음료가 들어있다.<우클릭으로 열기>
42694	18시간동안 비치 효과를 증가시켜주는 청량음료가 들어있다.<우클릭으로 열기>
42695	24시간동안 비치 효과를 증가시켜주는 청량음료가 들어있다.<우클릭으로 열기>
41696	비치타월 <6시간>
41697	비치타월 <12시간>
41698	비치타월 <18시간>
41699	비치타월 <24시간>
42696	6시간동안 비치 효과를 증가시켜주는 비치타월이 들어있다.<우클릭으로 열기>
42697	12시간동안 비치 효과를 증가시켜주는 비치타월이 들어있다.<우클릭으로 열기>
42698	18시간동안 비치 효과를 증가시켜주는 비치타월이 들어있다.<우클릭으로 열기>
42699	24시간동안 비치 효과를 증가시켜주는 비치타월이 들어있다.<우클릭으로 열기>
41713	메인스테이지이용권 <6시간>
41714	메인스테이지이용권 <12시간>
41715	메인스테이지이용권 <18시간>
41716	메인스테이지이용권 <24시간>
42713	6시간동안 비치 효과를 증가시켜주는 메인스테이지이용권이 들어있다.<우클릭으로 열기>
42714	12시간동안 비치 효과를 증가시켜주는 메인스테이지이용권이 들어있다.<우클릭으로 열기>
42715	18시간동안 비치 효과를 증가시켜주는 메인스테이지이용권이 들어있다.<우클릭으로 열기>
42716	24시간동안 비치 효과를 증가시켜주는 메인스테이지이용권이 들어있다.<우클릭으로 열기>
//오후 3:50 2015-07-23
155843	https://privacy.webzen.co.kr/policy/servicepolicy.aspx
//오후 3:50 2015-07-23
300925	가시곰 가죽
300926	설인의 심장
300927	튼튼한 뼈
301925	가시곰에게서 벗겨낸 가죽. 훌륭한 질감이다.
301926	설인에게서 뽑아낸 심장. 여전히 뛰고있는 것 같다.
301927	천국의문 토착 생물들의 뼈.
//오전 11:25 2015-07-30
42512	빙고판에 숫자 1을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42513	빙고판에 숫자 2를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42514	빙고판에 숫자 3을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42515	빙고판에 숫자 4를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42516	빙고판에 숫자 5를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42517	빙고판에 숫자 6을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42518	빙고판에 숫자 7을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42519	빙고판에 숫자 8을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42520	빙고판에 숫자 9를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42521	빙고판에 숫자 10을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42522	빙고판에 숫자 11을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42523	빙고판에 숫자 12를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42524	빙고판에 숫자 13을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42525	빙고판에 숫자 14를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42526	빙고판에 숫자 15를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42527	빙고판에 숫자 16을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42528	빙고판에 숫자 17을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42529	빙고판에 숫자 18을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42530	빙고판에 숫자 19를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42531	빙고판에 숫자 20을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42532	빙고판에 숫자 21을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42533	빙고판에 숫자 22를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42534	빙고판에 숫자 23을 등록할 수 있는 빙고볼. <우클릭으로 등록>
42535	빙고판에 숫자 24를 등록할 수 있는 빙고볼. <우클릭으로 등록>
42536	빙고판에 숫자 25를 등록할 수 있는 빙고볼. <우클릭으로 등록>
41853	빙고 %s줄 완성
41854	현재 빙고판에 없는 숫자입니다.
41855	이미 등록이 완료된 숫자입니다.
41856	%s줄의 빙고가 완료 되었습니다.\n보상을 받으시겠습니까?
41857	보상이 완료되었습니다.\n새로운 빙고판이 지급됩니다.
41858	1줄 이상의 빙고가 완료되어야 보상을 받을 수 있습니다.
41859	알 수 없는 미니게임 타입입니다.
41860	미니게임 오픈 시간이 아닙니다
41861	빙고 아이템 정보가 잘 못 되었습니다.
41862	빙고 보상받기에 실패하였습니다.
41863	미니게임 이벤트가 %s 까지 진행됩니다.
41864	미니게임 이벤트	
//오후 3:19 2015-07-30
2033	길드미션
2034	미션내용
2035	미션에 참여중인 길드원
2036	미션참여
//오후 3:19 2015-07-30
402068	이교도의 은신처 탐색
402069	악마들의 소굴 탐색
300928	생명의수정
301928	생명의나무의 정기를 흡수한 신비로운 수정.
//오후 3:19 2015-07-30
402609	정상을 향해
402610	미션 차원의균열(파티권장)
402611	천국의문
402612	얼음호수의 위협
402613	설인 카카기
402614	날뛰는 으루사
402615	이교도 색출
402616	이교도의 은신처 탐색
402617	이교도 사냥
402618	지원병력
402619	악마사냥
402620	악마의 소굴
402621	두목 브루탈
402622	도축업자 센지쿡
402623	생식이최고야
402624	어르고달래기
402625	골칫거리 설인들
402626	야수학살자 자콥
402627	시찰단 브라운
402628	얼어붙은 탐사대원
402629	정령들이 무서워
402630	소식없는 식물학자
402631	생명의 수정
402632	위험한 괴식물
402633	도그마의 보고서
402634	연구원 제시벨
402635	천국의문 돌연변이1
402636	천국의문 돌연변이2
402637	차원의문 결계사
402638	리플리 경호임무
402639	커다란 위협
402640	초대받지않은자
402641	리플리의 전언
402642	해부학 재료
402643	동력수집임무
402644	미션 차원의균열(파티권장/일일)
402645	천국의문 정화
402646	진정한 지배자
//오후 3:19 2015-07-30
12653	위험에 처한 선봉장 콜문을 도와야한다.	
12654	천국의문 야수들을 처리하면 막혀있던 통로가 개방된다.	
12655	적의 감시장치가 숨겨져있는 장소.(지상)	
12656	적의 감시장치가 숨겨져있는 장소.(지하)	
12657	지상의 정찰대를 처리하면 지하로 향하는 포탈이 나타난다.	
12658	숨어있는 감시장치들을 처리하면 막혀있던 통로가 개방된다.	
12659	고대 얼음정령이 잠들어있는 동굴.	
12660	P4정예군단병을 내보내는 감시장치.	
12661	P4정예군단병의 동력을차단하고, 감시장치를 파괴해야한다.	
12662	광신도들이 수상한 집회를 벌이고있다.	
12663	[빛차원파편] [어둠차원 파편]을 획득하면 포탈이 나타난다.	
12664	설인들의 우두머리를 찾아내 처치해야한다.	
12665	생명의 나무를 조작하여 설인들의 은신처를 찾아낼 수 있다.	
12666	설인들이 숨어있는 은신처.	
12667	설인들이 숨어있는 은신처.	
12668	설인들이 숨어있는 은신처.	
12669	설인우두머리를 처치하면 마지막 감시장치가 작동한다.	
12670	물의열쇠를 노리는 발굴단을 처리해야한다.	
12671	발굴단을 모두 처리하면 내부로 들어가는 포탈이 생성된다.	
12672	차원의문이 봉인된 곳. 물의열쇠가 잠들어있다.
12673	다음장소로 넘어갈 수 있는 포탈이 숨겨져있다.
//오후 5:35 2015-08-04
10699	2015 여름의 막바지, 더위를 물리치시기 바랍니다. <우클릭으로 사용>
10700	100개의 조각얼음!!
10701	200개의 조각얼음!!
10702	300개의 조각얼음!!
10703	400개의 조각얼음!!
10704	500개의 조각얼음!!
10705	600개의 조각얼음!!
10706	700개의 조각얼음!!
10707	800개의 조각얼음!!
10708	900개의 조각얼음!!
10709	1000개의 조각얼음!!
10716	몬스터를 사냥해서 조각얼음을 모으세요!
47995	녹지않는 조각얼음
48998	뜨거운 태양 아래에서도 잘 녹지 않는 조각 얼음. 많이 가지고 있으면 더위가 싹 가실 것만 같다.
47934	맞춤설계된 흰색 날개(B)
47935	맞춤설계된 흰색 날개(D)
47936	맞춤설계된 흰색 날개(S)
47937	맞춤설계된 흰색 날개(V)
47938	맞춤설계된 흰색 날개(E)
45758	[기간제]붉은 날개(B)	
45759	[기간제]붉은 날개(D)	
45760	[기간제]붉은 날개(E)	
45761	[기간제]붉은 날개(V)	
45762	[기간제]붉은 날개(S)	
45763	[기간제]붉은 날개(M)	
158670	[지급품]흰색 날개(B)
158671	[지급품]흰색 날개(D)
158672	[지급품]흰색 날개(E)
158673	[지급품]흰색 날개(V)
158674	[지급품]흰색 날개(S)
45711	[전용-기간제]붉은 날개(B)	
45712	[전용-기간제]붉은 날개(D)	
45713	[전용-기간제]붉은 날개(E)	
45714	[전용-기간제]붉은 날개(V)	
45715	[전용-기간제]붉은 날개(S)	
46697	[전용-기간제]붉은 날개(M)
46698	[전용-기간제]붉은 날개(H)
40606	[기간제]검은 날개(B)
40607	[기간제]검은 날개(D)
40608	[기간제]검은 날개(E)
40609	[기간제]검은 날개(V)
40610	[기간제]검은 날개(S)
41631	[기간제]검은 날개(W)
40717	[기간제]금빛 날개(B)
40718	[기간제]금빛 날개(D)
40719	[기간제]금빛 날개(E)
40720	[기간제]금빛 날개(V)
40721	[기간제]금빛 날개(S)
40722	[기간제]금빛 날개(M)
40732	[기간제]금빛 날개(H)
41852	[기간제]금빛 날개(W)
40596	붉은 날개(B)
40597	붉은 날개(D)
40598	붉은 날개(E)
40599	붉은 날개(V)
40600	붉은 날개(S)
40632	붉은 날개(M)
41576	붉은 날개(H)
41591	붉은 날개(W)
40591	검은 날개(B)
